MACD_12_26,MACDsignal_12_26,MACDdifference_12_26,Open,High,Low,Close
0.9214899371195813,0.7607987822203848,0.1606911548991965,20.9899,22.5,20.7,22.0504
0.9983630329134243,0.8140269649614527,0.18433606795197166,22.0622,22.4433,21.41,22.2818
1.121523088723272,0.8813053598273443,0.24021772889592785,22.2967,23.54,22.0566,23.2728
1.1653920673974483,0.9423152704769134,0.22307679692053484,23.2685,23.315,22.5,22.7487
1.1547443607150925,0.9872726464038474,0.16747171431124508,22.7488,22.9999,21.4515,22.3323
1.1781450901643318,1.0272033040514768,0.15094178611285503,22.3323,22.9241,21.8571,22.9234
1.1446348862184372,1.0515461067113383,0.09308877950709893,22.923,22.9233,22.0462,22.422
1.1217413574658117,1.0659917660240958,0.05574959144171587,22.4224,22.77,22.0462,22.6369
0.9874403068571702,1.0499195602919797,-0.062479253434809534,22.6369,22.7306,20.66,21.2902
0.8865220223423123,1.0166405513733863,-0.13011852903107402,21.2993,21.982,20.571,21.4919
0.818584322976271,0.9764501002517383,-0.15786577727546725,21.4919,21.856,20.64,21.7667
0.8596546865841965,0.9528185644602206,-0.09316387787602409,21.7751,23.3019,21.26,23.1047
0.8806877334528167,0.9382581016936147,-0.057570368240797976,23.0966,23.7884,22.7,23.0881
0.9213785419193314,0.9348570947367879,-0.013478552817456468,23.1045,23.779,22.7,23.529
0.940142371636334,0.9359204269220368,0.0042219447142971545,23.5291,23.91,22.9584,23.4961
0.9030538422299941,0.9293159210866353,-0.026262078856641224,23.4868,23.78,22.333,22.9705
0.8172024168877101,0.9068081884370343,-0.08960577154932414,22.9802,23.25,21.8219,22.3761
0.7964318743660215,0.8846660049796208,-0.0882341306135993,22.3817,23.3,22.0265,23.0888
0.6934274667988696,0.8463255959225832,-0.1528981291237136,23.0909,23.32,21.5,22.0988
0.6131152626379759,0.7995931355409105,-0.1864778729029346,22.0994,22.2464,21.2814,22.2044
0.5157758659402454,0.7427417082981846,-0.22696584235793926,22.201,22.2348,21.2841,21.8555
0.49185809074047526,0.6925027920206525,-0.2006447012801772,21.8575,22.9746,21.6655,22.5953
0.37241493792547686,0.6284217584198147,-0.25600682049433787,22.6016,22.6415,20.9805,21.3882
0.3386009722583303,0.5704116408372848,-0.2318106685789545,21.3881,22.4743,21.2651,22.1999
0.380284088512326,0.5323620135558622,-0.15207792504353623,22.2005,23.1507,21.8064,23.1127
0.4061006655847059,0.5070969330438406,-0.1009962674591347,23.1127,23.5846,22.6158,23.0811
0.41052155263781387,0.4877740186573488,-0.07725246601953495,23.0783,23.5,22.7416,22.9398
0.4631632821401297,0.48285027350725024,-0.019686991367120543,22.9441,23.83,22.9,23.6208
0.46167410654777896,0.47861394030037596,-0.016939833752597,23.625,23.9,22.967,23.1477
0.5783898637604636,0.49857327038306903,0.0798165933773946,23.1481,25.41,22.84,24.7028
0.6681709629559727,0.5324984456842462,0.13567251727172647,24.7101,25.8262,23.1215,24.7652
0.38160373989286,0.5023154925233352,-0.12071175263047518,24.7653,25.54,19.8765,20.3592
0.2012884626764837,0.4421036837362116,-0.2408152210597279,20.4027,21.83,19.2,20.9712
-0.06139809817874209,0.34139475998548485,-0.40279285816422694,20.9995,21.5539,18.011,19.4698
0.024993953689552484,0.2781102918085743,-0.2531163381190218,19.4737,23.4418,18.5283,23.142
0.036854344787393245,0.22985647521667038,-0.19300213042927714,23.1612,23.5545,20.0,22.4426
0.11253692296757123,0.2063915427248963,-0.09385461975732506,22.4428,23.42,21.2739,23.2837
0.26493422285676616,0.21810048674842217,0.04683373610834399,23.2745,24.5201,22.4139,24.4716
0.387450920994155,0.25197151778410964,0.13547940321004537,24.4847,25.67,24.0568,24.5489
0.5466030634814771,0.3108991410534948,0.23570392242798233,24.5579,25.6969,23.0677,25.399
0.9120554071348224,0.4311325393052633,0.48092286782955906,25.4,28.5305,25.3575,28.505
1.3995963881814681,0.6248280735955482,0.77476831458592,28.5044,32.4401,27.61,31.1656
1.7725003501596035,0.854365149758458,0.9181352004011455,31.1656,33.3888,29.0,31.2523
1.7154686370873016,1.0265874203687921,0.6888812167185094,31.2546,31.278,26.7123,27.1181
1.711033368730238,1.1634776103672653,0.5475557583629727,27.1148,28.4724,25.82,27.8695
1.626400769555481,1.2560627834584368,0.37033798609704416,27.8539,28.83,26.05,27.095
1.584068945248255,1.3216643226220224,0.26240462262623265,27.1106,28.75,26.5708,27.629
1.4989652406347957,1.3571246388973712,0.14184060173742452,27.6414,27.977,26.6591,27.2035
1.3445249035525393,1.3546046842857893,-0.010079780733249999,27.2035,27.32,25.1247,26.316
0.9539027348993336,1.274464102509929,-0.3205613676105954,26.3167,26.68,22.1,23.1232
0.7105631985324656,1.1616837056701175,-0.45112050713765184,23.1273,24.565,22.6666,24.0468
0.41512690539480346,1.0123721167957103,-0.5972452114009068,24.0468,24.3437,22.4514,22.8331
0.31767453655740496,0.8734324304084895,-0.5557578938510845,22.8448,24.6999,22.5661,24.5745
