Name,Director,IMDB Rating,Number Of Votes,Genres,Year
Degirmen,Atif Yilmaz,7.5,1027,"
Comedy, Drama, History            ",(1986)
Iyi Oyun,Umut Aral,5.4,1004,"
Comedy, Drama, Sport            ",(2018)
Bay E,Sinan Çetin,2.8,1000,"
Comedy, Fantasy, Thriller            ",(1995)
Genis Aile: Yapistir,Ömer Ugur,4.9,1000,"
Comedy            ",(2015)
Kardesim Benim 2,Mert Baykal,4.6,995,"
Comedy, Romance            ",(2017)
Petrol krallari,Zeki Alasya,6.8,995,"
Comedy            ",(1978)
Sen Kiminle Dans Ediyorsun?,Burak Aksak,6.2,991,"
Comedy            ",(2017)
Yol Arkadasim 2,Bedran Güzel,6.2,989,"
Comedy            ",(2018)
Yok Artik 2,Caner Özyurtlu,5.1,985,"
Comedy            ",(2016)
Yangin var,Murat Saraçoglu,6.4,978,"
Comedy, Drama, Romance            ",(2011)
Hep Yek,Ali Yorgancioglu,4.2,976,"
Comedy            ",(2016)
Gelecekten Bir Gün,Bogachan Dündar,5.1,958,"
Comedy, Drama            ",(2010)
Aslan Bacanak,Zeki Alasya,6.9,922,"
Comedy            ",(1977)
Güllü Geliyor Güllü,Atif Yilmaz,6.4,917,"
Comedy, Romance            ",(1973)
Facia Üçlü,Ramazan Özer,5.4,913,"
Comedy            ",(2018)
Albüm,Mehmet Can Mertoglu,6.4,889,"
Comedy            ",(2016)
Boynu Bükük Küheylan,Erdogan Tokatli,6.5,884,"
Comedy, Drama            ",(1990)
Bana Bir Soygun Yaz,Biray Dalkiran,4.8,881,"
Comedy            ",(2012)
Moskova'nin Sifresi Temel,Adem Kiliç,3.6,879,"
Comedy            ",(2012)
Oflu Hoca'nin Sifresi,Adem Kiliç,4.5,878,"
Comedy            ",(2014)
Hayat Öpücügü,Senol Sönmez,5.9,875,"
Comedy, Drama, Romance            ",(2015)
Nereden çikti bu velet,Osman F. Seden,6.7,872,"
Comedy            ",(1975)
Türkler Cildirmis Olmali,Murat Aslan,2.8,861,"
Action, Adventure, Comedy            ",(2009)
Benim Adim Feridun,Çagan Irmak,5.4,843,"
Comedy, Drama            ",(2016)
Saka ile karisik,Osman F. Seden,7.8,826,"
Comedy, Drama, Romance            ",(1965)
Girgiriye,Kartal Tibet,6.2,824,"
Comedy            ",(1981)
Rus gelin,Zeki Alasya,3.7,823,"
Comedy, Drama            ",(2003)
Çilgin dersane 3,Kamil Cetin,2.1,821,"
Comedy            ",(2014)
Abuk Sabuk 1 Film,Serif Gören,6.5,809,"
Comedy, Drama, Fantasy            ",(1990)
Sürgün Inek,Ayhan Özen,5.2,805,"
Comedy            ",(2014)
Tut Sözünü,Oguz Celik,5.7,795,"
Comedy, Fantasy            ",(2015)
Girgiriyede Senlik Var,Kartal Tibet,6.0,791,"
Comedy            ",(1981)
Ali Kundilli 2,Faruk Aksoy,4.3,790,"
Comedy            ",(2016)
SüperTürk,Tamer Karadagli,2.1,778,"
Comedy            ",(2012)
Kara gözlüm,Atif Yilmaz,7.1,765,"
Comedy, Romance            ",(1970)
Seytan,Metin Erksan,4.5,764,"
Comedy, Horror, Thriller            ",(1974)
Bu Son Olsun,Orçun Benli,5.9,762,"
Comedy, Drama            ",(2012)
Adam misin!,Emir Khalilzadeh,1.5,760,"
Comedy            ",(2016)
Cici Babam,Meltem Bozoflu,5.2,758,"
Comedy            ",(2018)
Parayi Bulduk,Ihsan Tas,4.1,754,"
Comedy            ",(2017)
Manyak,Onur Ünlü,6.0,738,"
Comedy, Drama, Thriller            ",(2018)
Deli dumrul kurtlar kuslar aleminde,Oguz Yalçin,4.2,738,"
Comedy            ",(2010)
Anons,Mahmut Fazil Coskun,6.8,737,"
Comedy, Drama            ",(2018)
Güler misin aglar misin,Osman F. Seden,6.7,720,"
Comedy            ",(1975)
Avanak Kuzenler,Oguzhan Tercan,2.5,708,"
Comedy            ",(2008)
2 süper film birden,Murat Seker,5.2,698,"
Comedy, Drama            ",(2006)
Hüdaverdi - Pirtik,Lale Oraloglu,6.9,691,"
Comedy            ",(1971)
Hayat sevince güzel,Temel Gürsu,5.7,687,"
Family, Comedy, Drama            ",(1971)
Pak Panter,Murat Aslan,2.4,677,"
Adventure, Comedy            ",(2010)
Biçkin,Orhan Aksoy,6.3,676,"
Comedy, Romance            ",(1988)
Zengin mutfagi,Basar Sabuncu,7.3,672,"
Comedy, Drama            ",(1988)
Uyanik Kardesler,Hulki Saner,6.4,667,"
Comedy, Drama            ",(1974)
1 Kezban 1 Mahmut: Adana Yollarinda,Cenk Çelik,6.1,665,"
Comedy            ",(2016)
On Yilda Bir: Insaat 2,Ömer Vargi,5.4,663,"
Comedy            ",(2014)
Hep Yek 2,Orçun Benli,4.2,662,"
Comedy, Crime            ",(2017)
Öyle Olsun,Orhan Aksoy,6.7,659,"
Comedy, Romance            ",(1976)
Hababam Sinifi Yeniden,Doga Can Anafarta,2.3,658,"
Comedy            ",(2019)
Hayalet Dayi,Ali Yorgancioglu,4.8,652,"
Comedy, Fantasy            ",(2015)
Moral Bozuklugu ve 31,Ali Yorgancioglu,5.6,652,"
Comedy            ",(2010)
Mumya firarda,Erdal Murat Aktas,1.9,649,"
Action, Adventure, Comedy            ",(2002)
"My Name is Batlir, not Butler",Stare Yildirim,8.3,644,"
Comedy, Drama, Fantasy            ",(2018)
Kadin Isi Banka Soygunu,A. Taner Elhan,4.2,621,"
Comedy, Drama            ",(2014)
Ben bir garip keloglanim,Süreyya Duru,6.3,620,"
Adventure, Comedy            ",(1976)
Sevkat Yerimdar 2: Bizde Sakat Çok,Bülent Isbilen,4.9,615,"
Comedy, Drama            ",(2015)
Bes Milyoncuk Borç Verir Misin?,Osman F. Seden,6.5,606,"
Comedy            ",(1975)
Dügüm Salonu,Hakan Algül,5.5,604,"
Comedy            ",(2018)
Keloglan aramizda,Sirri Gültekin,5.7,604,"
Comedy            ",(1972)
Göktasi,Caner Erzincan,3.2,602,"
Comedy            ",(2018)
Robinson Crusoe ve Cuma,Gürcan Yurt,4.8,587,"
Comedy            ",(2015)
Sinyora Enrica ile Italyan Olmak,Ali Ilhan,6.7,582,"
Comedy, Drama            ",(2010)
Dua Et Kardesiz,Hamza Yaman,5.1,579,"
Comedy            ",(2018)
Kedi Özledi,Mustafa Sevki Dogan,5.0,575,"
Comedy, Drama, Romance            ",(2013)
Süper Ajan K9,Bülent Isbilen,1.5,568,"
Comedy, Crime            ",(2008)
Git Basimdan,Sahin Altug,5.1,553,"
Comedy, Fantasy, Romance            ",(2015)
Karaoglan,Kudret Sabanci,3.7,545,"
Action, Comedy, History            ",(2013)
Üç kagitçilar,Natuk Baytan,7.0,541,"
Action, Comedy, Crime            ",(1976)
Durusma,Yalçin Yelence,5.7,535,"
Family, Comedy, Romance            ",(1999)
Sansimi Seveyim,Ender Mihlar,5.0,533,"
Comedy            ",(2017)
Neden Tarkovski Olamiyorum...,Murat Düzgünoglu,6.3,531,"
Comedy, Drama            ",(2014)
Eyvah Karim,Rasit Çelikezer,4.5,527,"
Comedy            ",(2018)
Deniz Seviyesi,Nisan Dag,6.3,527,"
Comedy, Drama, Romance            ",(2014)
Güvercin Uçuverdi,Selami Genli,3.2,525,"
Comedy            ",(2015)
Mirasyediler,Aram Gülyüz,6.8,524,"
Comedy            ",(1975)
Sevgili dayim,Zeki Ökten,7.0,523,"
Comedy, Romance            ",(1977)
Rina,Senol Sönmez,5.9,514,"
Comedy, Drama, Romance            ",(2010)
Yesil isik,Faruk Aksoy,3.2,512,"
Comedy, Drama, Fantasy            ",(2002)
Gürbüz: Hadi Allah'a Emanet,Orhan Erkal,4.2,510,"
Comedy            ",(2018)
Adab-i Muaseret,Emre Akay,3.3,510,"
Comedy, Romance            ",(2009)
Azraille Dans,Uzun Sinan,4.8,508,"
Comedy            ",(2018)
Polis Akademisi: Alaturka,Ali Yorgancioglu,2.2,508,"
Comedy            ",(2015)
Ay Lav Yu Tuu,Sermiyan Midyat,3.7,507,"
Comedy            ",(2017)
Nihavend mucize,Atif Yilmaz,4.4,505,"
Comedy, Fantasy            ",(1997)
We'll Get Back to You,Doga Can Anafarta,6.3,504,"
Comedy, Drama, Romance            ",(2017)
Ya ya ya sa sa sa,Ümit Efekan,6.0,501,"
Comedy, Drama, Sport            ",(1985)
Sivri Akillilar,Zeki Alasya,6.5,494,"
Comedy            ",(1977)
Çocuk,Onur Ünlü,2.9,488,"
Adventure, Comedy, Family            ",(2008)
El yazisi,Ali Vatansever,5.9,485,"
Comedy, Drama            ",(2012)
Evlidir Ne Yapsa Yeridir,Serif Gören,6.6,482,"
Comedy            ",(1978)
Oflu Hoca'nin Sifresi 3,Serkan Karaarslan,4.5,471,"
Adventure, Comedy, Family            ",(2018)
Bitirim kardesler,Zeki Ökten,6.6,469,"
Adventure, Comedy            ",(1973)
Sonsuz,Cemal San,6.4,469,"
Comedy, Drama            ",(2009)
Memleket meselesi,Isa Yildiz,6.0,468,"
Comedy, Drama            ",(2010)
Memlekette demokrasi var,Süleyman Nebioglu,4.1,467,"
Comedy            ",(2010)
Vasif Öngören: Asiye nasil kurtulur,Atif Yilmaz,7.1,465,"
Comedy, Drama, Musical            ",(1986)
Saskin,Sahin Alparslan,4.6,457,"
Comedy, Romance            ",(2006)
Turist Ömer dümenciler krali,Hulki Saner,7.0,456,"
Comedy            ",(1965)
Karisik pizza,Umur Turagay,5.8,454,"
Comedy, Crime, Thriller            ",(1998)
Damat Takimi,Doga Can Anafarta,5.6,450,"
Comedy, Romance            ",(2017)
Pist,Can Sarcan,2.4,450,"
Comedy, Horror            ",(2015)
Erkekler,Faruk Aksoy,4.7,448,"
Comedy            ",(2013)
Merdiven baba,Hasan Tolga Pulat,5.2,445,"
Comedy, Drama, Family            ",(2015)
Salur Kazan: Zoraki Kahraman,Burak Aksak,5.1,439,"
Comedy, History            ",(2017)
Erkek tarafi testosteron,Ilksen Basarir,3.0,439,"
Comedy, Drama            ",(2013)
Ask Olsun,Neslihan Yidiz Alak,5.3,438,"
Comedy, Romance            ",(2015)
Sev beni,Maryna Gorbach,6.1,437,"
Adventure, Comedy, Drama            ",(2013)
Süpürrr!,Yesim Sezgin,3.1,436,"
Comedy, Romance            ",(2009)
Olur Olur,Kerem Çakiroglu,4.9,434,"
Comedy            ",(2014)
Görgüsüzler,Osman F. Seden,6.4,423,"
Comedy            ",(1982)
Benimle Oynar misin?,Aydin Bulut,6.5,422,"
Comedy, Drama, Sport            ",(2013)
Çakallarla Dans 5,Murat Seker,4.0,421,"
Comedy            ",(2018)
Yaktin Beni,Can Yücel,4.4,419,"
Comedy            ",(2015)
Sellâle,Semir Aslanyürek,5.5,415,"
Comedy, Drama            ",(2001)
Bekar Bekir,Serdar Isik,4.0,412,"
Comedy            ",(2017)
Bana Bir Soygun Yaz 2,Murat Toktamisoglu,4.5,410,"
Comedy            ",(2018)
Tatli Bela,Cem Sürücü,5.8,406,"
Comedy, Romance            ",(2018)
Avrupali,Ulas Ak,2.0,403,"
Comedy            ",(2007)
Bitirimler sinifi,Ülkü Erakalin,4.9,396,"
Comedy            ",(1975)
Her Gönülde Bir Aslan Yatar,Osman F. Seden,6.7,392,"
Comedy, Drama, Family            ",(1976)
Oflu Hoca'nin Sifresi 2,Adem Kiliç,3.9,388,"
Comedy            ",(2016)
Saka yapma,Osman F. Seden,6.5,388,"
Comedy, Drama            ",(1981)
Muhalif baskan,Yüksel Torun,4.3,383,"
Comedy            ",(2013)
Firildak Ailesi,Haluk Can Dizdaroglu,4.2,372,"
Animation, Comedy, Fantasy            ",(2017)
Bak yesil yesil,Hulki Saner,5.8,372,"
Comedy, Romance            ",(1975)
Yumurcak,Türker Inanoglu,4.8,371,"
Comedy, Drama, Family            ",(1969)
Bas belasi,Atif Yilmaz,6.8,371,"
Adventure, Comedy            ",(1977)
Öldür Beni Sevgilim,Senol Sönmez,5.1,369,"
Comedy, Romance            ",(2019)
Üç arkadas,Memduh Ün,6.9,365,"
Comedy, Drama, Romance            ",(1972)
Turist Ömer Arabistan'da,Hulki Saner,5.8,364,"
Comedy            ",(1969)
Let the Music Play,Nesli Çölgeçen,5.8,363,"
Comedy, Drama, Romance            ",(2015)
Vay basimiza gelenler,Zeki Alasya,6.5,363,"
Comedy            ",(1979)
Laz Vampir Tirakula,Metin Koc,2.4,361,"
Comedy            ",(2012)
Istasyon,Serif Gören,6.8,361,"
Comedy, Drama, Romance            ",(1977)
BABA 'Bu Alem Bi Alem',Oguz Yalçin,4.9,358,"
Comedy, Drama            ",(2019)
Seytanin Pabucu,Hilal Bakkaloglu,3.6,355,"
Comedy            ",(2008)
Girgiriye'de büyük seçim,Temel Gürsu,5.7,355,"
Comedy            ",(1984)
Girgiriye'de cümbüs,Temel Gürsu,5.7,354,"
Comedy            ",(1983)
El Degmemis Ask,Umut Kirca,5.7,344,"
Comedy, Family, Romance            ",(2016)
Deli Dumrul,Burak Aksak,5.2,343,"
Comedy            ",(2017)
Bizim Köyün Sarkisi,Tugçe Soysop,6.2,339,"
Comedy, Family            ",(2018)
Babanin Evlatlari,Natuk Baytan,6.8,339,"
Action, Adventure, Comedy            ",(1977)
Genis Aile 2: Her Türlü,Ömer Ugur,4.7,336,"
Comedy            ",(2016)
Ilk Öpücük,Murat Onbul,5.2,333,"
Comedy, Romance            ",(2017)
Son,Levent Kirca,5.2,329,"
Comedy, Drama            ",(2002)
Yedi Kocali Hürmüz,Atif Yilmaz,6.9,329,"
Comedy, Romance            ",(1971)
Eski köye yeni adet,Gülistan Acet,4.8,328,"
Comedy            ",(2018)
Babalarin Babasi,Rasit Çelikezer,5.2,328,"
Comedy            ",(2016)
Kolay para,Ercan Durmus,4.5,328,"
Action, Comedy, Crime            ",(2002)
Tersine dünya,Ersin Pertan,6.1,326,"
Comedy            ",(1994)
Taksim Hold'em,Michael Onder,6.6,324,"
Comedy, Drama            ",(2017)
Bitirimler sosyetede,Zeki Ökten,6.5,324,"
Adventure, Comedy            ",(1973)
Harbi define,Hakki Görgülü,3.7,322,"
Comedy            ",(2010)
Ev Kira Semt Bizim,Mustafa Kenan Aybasti,5.6,321,"
Comedy            ",(2018)
Bizum Hoca,Serkan Acar,5.0,316,"
Comedy            ",(2014)
Çinliler Geliyor,Zeki Ökten,3.4,315,"
Comedy            ",(2006)
Yanlis numara,Zeki Alasya,5.6,314,"
Comedy            ",(1985)
4N1K 2,Murat Onbul,4.7,313,"
Comedy, Romance            ",(2018)
Adile Teyze,Alev Akakar,6.6,312,"
Comedy            ",(1982)
Cingöz Recai,Safa Önal,6.8,310,"
Adventure, Comedy, Romance            ",(1969)
Maskeli Krolar,Aytekin Cengiz,6.8,306,"
Comedy            ",(2018)
Güllü,Atif Yilmaz,6.3,306,"
Comedy, Romance            ",(1971)
Evcilik Oyunu,Orhan Aksoy,6.6,304,"
Comedy, Drama            ",(1975)
Iyi Biri,Ayhan Sonyürek,6.6,302,"
Comedy, Drama            ",(2014)
Aptal sampiyon,Hulki Saner,5.4,301,"
Comedy            ",(1975)
Deli Yusuf,Atif Yilmaz,5.7,298,"
Adventure, Comedy            ",(1975)
Tehlikeyle Flört,Murat Senoy,6.0,293,"
Comedy            ",(I) (2015)
Sizi seviyorum,Mustafa Ugur Yagcioglu,3.7,291,"
Comedy, Romance            ",(2009)
Öz Hakiki Karakol: Asayis Berkemal Aga...,Ibrahim Güler,4.1,289,"
Comedy            ",(2012)
Aykut Eniste,Onur Bilgetay,7.4,289,"
Comedy, Family            ",(2019)
Cafer'in Çilesi,Zeki Alasya,6.3,289,"
Comedy            ",(1978)
Hesapta Ask,Gonenc Uyanik,5.0,283,"
Comedy, Romance            ",(2016)
Bal Kaymak,Onur Tan,5.5,280,"
Comedy, Drama, Family            ",(2018)
Can Tertip,Burak Kuka,4.1,279,"
Comedy            ",(2015)
Selfie,Hülya Avsar,1.1,278,"
Biography, Comedy            ",(III) (2018)
Gülsah,Orhan Aksoy,5.3,278,"
Comedy            ",(1975)
Iste hayat,Atif Yilmaz,6.1,277,"
Comedy, Crime, Drama            ",(1975)
Talihli Amele,Atif Yilmaz,6.4,271,"
Comedy, Drama            ",(1980)
3 vakte kadar,Volkan Gültekin,4.4,270,"
Comedy            ",(2018)
Ask Nerede?,Semra Dündar,4.6,269,"
Comedy, Romance            ",(2015)
Patron duymasin,Zeki Alasya,6.2,269,"
Comedy            ",(1985)
Guruldayan Kalpler,Algi Eke,5.7,265,"
Comedy, Drama            ",(2015)
Turist Ömer Almanya'da,Hulki Saner,6.9,265,"
Comedy            ",(1966)
Babamin Ceketi,Müfit Can Saçinti,5.3,261,"
Comedy            ",(2018)
Çapkin hirsiz,Atif Yilmaz,6.2,261,"
Comedy, Romance            ",(1975)
Sen Sag Ben Selamet,Ersoy Güler,3.2,260,"
Comedy            ",(2016)
Köse kapmaca,Zeki Alasya,6.3,258,"
Comedy            ",(1979)
Mazlum Kuzey,Ali Adnan Özgür,3.0,255,"
Comedy            ",(2015)
Gözümün nûru,Hakki Kurtulus,6.0,251,"
Comedy, Drama, Family            ",(2013)
Efkarliyim abiler,Türker Inanoglu,6.8,251,"
Comedy, Romance            ",(1966)
Yanlis Anlama,Ulas Cihan Simsek,3.6,248,"
Comedy            ",(2017)
Hep Yek 3,Özgür Bakar,4.2,248,"
Comedy            ",(2019)
Serseri,Nuri Ergün,7.1,247,"
Comedy, Drama, Romance            ",(1967)
Kogus akademisi,Tolga Bas,3.6,246,"
Comedy            ",(2013)
Pamuk Prens,Birol Güven,3.5,237,"
Comedy, Drama            ",(2016)
N'apcaz simdi?,Özgür Özberk,3.1,237,"
Comedy            ",(2012)
Tosun pasa,Muhsin Ertugrul,7.0,237,"
Musical, Comedy            ",(1939)
Karimi Gördünüz Mü?,Bülent Pelit,1.5,236,"
Comedy            ",(2018)
Hadigari cumhur,Harun Özakinci,5.0,234,"
Comedy, Drama            ",(2009)
Öldür beni,Korhan Ugur,5.0,234,"
Comedy, Drama, Mystery            ",(2009)
Davetsiz misafir,Zeki Alasya,6.1,234,"
Comedy            ",(1983)
Bayram Abi,Erdi Dikmen,2.8,232,"
Comedy            ",(2016)
Dönme dolap,Zeki Alasya,6.1,232,"
Comedy            ",(1983)
Arkadaslar Arasinda,Gökhan Horzum,5.8,231,"
Comedy, Drama            ",(2013)
Agir abi,Oguzhan Ugur,2.4,230,"
Action, Comedy            ",(2011)
Becks letzter Sommer,Frieder Wittich,5.8,228,"
Comedy, Drama, Music            ",(2015)
100 lira ile evlenilmez,Osman F. Seden,6.3,228,"
Comedy            ",(1974)
Teberik Sanssiz,Tunç Basaran,1.9,227,"
Comedy            ",(2005)
Oglan Bizim Kiz Bizim,Semra Dündar,4.7,226,"
Comedy, Romance            ",(I) (2016)
En Güzeli,Mustafa Ugur Yagcioglu,3.6,226,"
Comedy            ",(2015)
Serseriler krali,Mehmet Dinler,6.6,226,"
Adventure, Comedy, Drama            ",(1967)
Adana isi,Ali Adnan Özgür,3.1,225,"
Comedy            ",(2015)
Gulyabani,Orçun Benli,3.4,225,"
Comedy, Horror            ",(2014)
Herkes mi aldatir?,Kamil Aydin,4.1,225,"
Comedy            ",(2010)
Asli Gibidir,Ali Yorgancioglu,4.1,224,"
Comedy            ",(2019)
Iki Kafadar: Chinese Connection,Gökhan Erkut,3.5,221,"
Comedy            ",(2013)
Nereden Nereye,Volkan Dönmez,3.1,219,"
Comedy            ",(2017)
Canavar Gibi,Özgür Bakar,3.2,218,"
Comedy            ",(2018)
Seni Seven Ölsün,Cem Tabak,5.7,217,"
Comedy            ",(2016)
Bas belasi,Kartal Tibet,6.2,217,"
Adventure, Comedy, Drama            ",(1982)
Hayat bayram olsa,Orhan Aksoy,5.8,217,"
Comedy, Romance            ",(1973)
Her Sey Seninle Güzel,Cem Karci,3.6,216,"
Comedy, Romance            ",(2018)
Nasil Yani,Ayhan Özen,4.3,216,"
Comedy            ",(2016)
Tasi topragi altin sehir,Orhan Aksoy,6.7,216,"
Comedy, Drama            ",(1978)
Piyasadan Büyük Alacagimiz Var,Ekin Akçay,3.9,215,"
Comedy            ",(2015)
Sinyalciler: Son Aksam Yemegi,Ahmet Kapucu,4.0,214,"
Comedy            ",(2017)
Babalarin babasi,Natuk Baytan,6.5,214,"
Adventure, Comedy            ",(1975)
Süper incir,Kerem Sari,4.4,212,"
Comedy            ",(2013)
Çirkinler de sever,Sinan Çetin,4.6,212,"
Comedy, Drama, Romance            ",(1982)
Yaz bekari,Osman F. Seden,6.4,211,"
Comedy, Romance            ",(1974)
Baldiz,Temel Gürsu,5.6,210,"
Comedy, Romance            ",(1975)
Cumhurbaskani öteki Türkiye'de,Zeki Alasya,2.9,209,"
Comedy            ",(2004)
Ögrenci Isleri,Talip Karamahmutoglu,4.0,207,"
Comedy            ",(2015)
Bizim kiz,Türker Inanoglu,5.9,207,"
Comedy, Romance            ",(1977)
Vay Basima Gelenler,Semra Dündar,3.4,205,"
Comedy            ",(2013)
Meleklerin mucizesi,Biray Dalkiran,3.6,204,"
Comedy, Romance            ",(2014)
Umut üzümleri,Tunç Okan,5.3,204,"
Comedy, Drama            ",(2013)
Takim: Mahalle Askina!,Emre Sahin,6.2,202,"
Comedy, Drama, Romance            ",(2015)
Eski Sevgiliyi Unutmanin 10 Yolu,Biray Dalkiran,2.9,202,"
Comedy            ",(2015)
Sonsuz Bir Ask,Ozan Uzunoglu,6.1,202,"
Comedy, Drama            ",(2015)
91.1,Mustafa Haktanir,6.4,201,"
Comedy, Drama            ",(2016)
Leblebi Tozu,Hakan Eser,2.5,201,"
Comedy            ",(2016)
Mc Dandik,Raga Oktay,2.2,201,"
Comedy            ",(2013)
Böcek,Bora Tekay,5.9,199,"
Adventure, Comedy, Drama            ",(I) (2013)
Film,Kerem Topuz,6.0,199,"
Comedy, Drama, Thriller            ",(2011)
Oyunbozan,Nesli Çölgeçen,4.9,198,"
Comedy, Crime, Drama            ",(2000)
Hababam taburu,Hulki Saner,5.1,196,"
Adventure, Comedy, War            ",(1975)
Eski Sevgili,Emir Khalilzadeh,4.0,194,"
Comedy, Romance            ",(2017)
Süpermenler,Italo Martinenghi,3.7,193,"
Comedy, Crime, SciFi            ",(1979)
Evliya Çelebi ve Ölümsüzlük Suyu,Serkan Zelzele,5.4,191,"
Animation, Comedy, Fantasy            ",(2014)
Homoti,Müjdat Gezen,3.2,189,"
Comedy, Fantasy            ",(1987)
Hindistan cevizi,Osman F. Seden,6.4,188,"
Comedy, Musical, Romance            ",(1967)
Tatli melegim,Mehmet Dinler,6.4,185,"
Comedy, Romance            ",(1970)
Girgir Ali,Çetin Inanç,5.7,184,"
Action, Comedy            ",(1982)
Hayat Sana Güzel,Murat Seker,3.5,183,"
Comedy            ",(2014)
Atini seven kovboy,Aram Gülyüz,5.0,179,"
Comedy, Western            ",(1975)
Ask Oyunu,Umut Yüksel,4.2,177,"
Comedy, Romance            ",(2014)
Manda yuvasi,Gülbin Aydin,5.9,176,"
Comedy, Crime            ",(2015)
Vahsi gelin,Osman F. Seden,6.1,176,"
Adventure, Comedy, Romance            ",(1978)
Gülcemal,Özgür Selvi,2.8,175,"
Comedy            ",(2014)
Keloglan is basinda,Nuri Ergün,5.6,174,"
Adventure, Comedy            ",(1975)
50 Kisses,Chris Jones,6.2,173,"
Comedy, Drama, Horror            ",(2014)
Sümela'nin Sifresi 3: Cünyor Temel,Adem Kiliç,2.9,171,"
Comedy            ",(2017)
Unutulmayanlar,Ayhan Sonyürek,5.3,171,"
Comedy, Drama            ",(2006)
Yalan Dolan,Michael Derun,5.2,170,"
Action, Adventure, Comedy            ",(2019)
Saffet beni affet,Aram Gülyüz,6.1,168,"
Comedy            ",(1976)
Soför Nebahat,Süreyya Duru,5.3,168,"
Comedy, Drama            ",(1970)
Darildin mi cicim bana?,Atif Yilmaz,6.5,164,"
Comedy            ",(1970)
Organik Ask Hikayeleri,Alpgiray M. Ugurlu,3.9,163,"
Comedy, Drama, Romance            ",(2017)
Bir Hikayem Var,Talip Karamahmutoglu,3.2,163,"
Comedy            ",(2013)
Sol Serit,Inci Balabanoglu Ahiska,4.3,160,"
Comedy            ",(2016)
Olaylar Olaylar,Osman Tasci,3.7,160,"
Comedy            ",(2016)
Ne umduk ne bulduk,Zeki Ökten,6.0,160,"
Comedy            ",(1976)
It Must Be Heaven,Elia Suleiman,7.4,158,"
Comedy            ",(2019)
Bir ihtimal daha var,Ugur Uludag,4.2,158,"
Comedy, Drama, Romance            ",(2007)
Açela,Özgür Dogruöz,6.0,157,"
Animation, Adventure, Comedy            ",(2019)
Faize hücum,Zeki Ökten,6.5,157,"
Comedy, Drama            ",(1982)
Mavi Gece,Ahmet Hossöyler,4.2,156,"
Comedy, Fantasy            ",(2015)
Kizlar sinifi,Ümit Efekan,3.5,156,"
Comedy, Drama            ",(1984)
Arapsaçi,Ömer Faruk Yardimci,4.5,155,"
Comedy            ",(2018)
Sebahat & Melahat,Kalender Hasan,2.5,154,"
Comedy            ",(2015)
Acele koca araniyor,Muzaffer Aslan,6.1,154,"
Comedy, Romance            ",(1975)
Bücür,Umut Kirca,4.9,153,"
Comedy, Family            ",(2018)
Son Çikis,Ramin Matin,6.0,152,"
Comedy, Drama            ",(2018)
Her Sey Mümkün,Alper Babayagmur,5.1,152,"
Comedy            ",(2017)
Hayati Tehlike,Serdar Isik,4.2,149,"
Comedy            ",(2016)
Canavarlar Sofrasi,Ramin Matin,5.8,145,"
Comedy, Drama            ",(2011)
Aile pansiyonu,Kartal Tibet,6.3,144,"
Comedy            ",(1987)
Seytan Tüyü,Murat Senoy,4.7,142,"
Comedy            ",(I) (2016)
Saskin ördek,Ümit Efekan,6.0,142,"
Comedy            ",(1983)
Balatli Arif,Atif Yilmaz,6.8,141,"
Comedy, Drama, Romance            ",(1967)
Arkadasim Max,Murat Seker,4.1,138,"
Comedy            ",(2013)
Üç sevgili,Mehmet Dinler,5.8,137,"
Comedy, Romance            ",(1972)
Kadin degil bas belasi,Ülkü Erakalin,6.5,137,"
Comedy, Drama, Romance            ",(1968)
Senlik var,Nejat Saydam,6.3,134,"
Comedy, Romance            ",(1974)
Lüküs hayat,Lütfi Akad,6.8,133,"
Musical, Comedy            ",(1950)
Rumuz Goncagül,Irfan Tözüm,6.7,132,"
Comedy, Drama            ",(1987)
Vallahi Hortladi,Volkan Adiyaman,5.0,130,"
Comedy            ",(2018)
Tepe'nin usaklari,Ismet Eraydin,5.0,129,"
Comedy, Drama            ",(2013)
Oyun Bitti,Orhan Elmas,5.6,127,"
Comedy, Romance            ",(1972)
Aci ile karisik,Tunç Basaran,6.7,126,"
Comedy            ",(1969)
Yasar ne yasar ne yasamaz,Ergin Orbey,6.5,126,"
Comedy            ",(1975)
Bas Belasi,Tolga Bas,2.9,125,"
Comedy            ",(2017)
Yolunda A.S.: Çinçin Baglari Hikayesi,Emre Budak,4.2,125,"
Comedy, Drama            ",(2015)
Evlenmeden Olmaz,Yasemin Türkmenli,3.8,125,"
Comedy, Romance            ",(2015)
Kizkaçiran,Korhan Ugur,4.0,123,"
Comedy            ",(2016)
Olur Insallah,Tolga Bas,3.3,123,"
Comedy            ",(2015)
Adamini bul,Aram Gülyüz,5.0,122,"
Comedy, Romance            ",(1975)
Fistik gibi masallah,Hulki Saner,6.4,122,"
Romance, Comedy            ",(1964)
Baba Mirasi,Sefa Özçelik,3.2,121,"
Comedy            ",(2016)
Karakolda ayna var,Halit Refig,6.2,121,"
Comedy            ",(1966)
Figüran,Tolga Çetin,4.7,120,"
Comedy            ",(2015)
Çingirakli top,Egemen Erturk,4.3,120,"
Comedy            ",(2009)
Kesanli Ali destani,Atif Yilmaz,6.8,120,"
Musical, Comedy            ",(1964)
Emicem Hospital,Ismet Eraydin,2.6,119,"
Comedy            ",(2016)
